language,analysis_unit,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
te,whitespace_word,ఓడించింది.,1,1,5,5,True,à°ĵ|à°¡|à°¿à°Ĥ|à°ļ|à°¿à°Ĥ|à°¦|à°¿.,ఓడి|ంచి|ంది.,"{""42"": ""ఓడి|ంచి|ంది."", ""43"": ""ఓ|డి|ంచి|ంది."", ""44"": ""ఓ|డి|ంచి|ంది|."", ""45"": ""ఓ|డ|ి|ంచి|ంది."", ""46"": ""ఓడి|ంచి|ంది|.""}"
te,whitespace_word,ఓల్డ్స్‌మొబైల్,1,1,5,5,True,à°ĵ|à°²|à±įà°¡|à±įà°¸|à±į|âĢ|Į|à°®|à±Ĭà°¬|à±Īà°²|à±į,ఓ|ల|డ|స|‌|ొబ|ల|,"{""42"": ""ఓ|ల|డ|స|‌|ొబ|ల|"", ""43"": ""ఓ|ల|డ్స|‌మొబైల|"", ""44"": ""ఓల|డ|స|‌మ|బైల|"", ""45"": ""ఓ|ల|డ్స|‌మ|బైల|"", ""46"": ""ఓ|ల|డ|స|‌||బైల|""}"
te,whitespace_word,కత్తిరించబడతాయి,1,1,5,5,True,à°ķ|à°¤|à±įà°¤|à°¿à°°|à°¿à°Ĥ|à°ļà°¬à°¡à°¤|à°¾à°¯|à°¿,కత|తిరి|ంచబడతా|ి,"{""42"": ""కత|తిరి|ంచబడతా|ి"", ""43"": ""కత|తిరించబడతాయి"", ""44"": ""కత|తిరించబడతా|ి"", ""45"": ""కత|తిరి|ంచబడతాయి"", ""46"": ""కత|తి|రించబడతాయి""}"
te,whitespace_word,కళాకారులు,1,1,5,5,True,à°ķà°³|à°¾à°ķ|à°¾à°°|à±ģà°²|à±ģ,కళాకా||లు,"{""42"": ""కళాకా||లు"", ""43"": ""కళ|ా|ా||లు"", ""44"": ""కళ|ా|ా|||లు"", ""45"": ""కళా|ా||లు"", ""46"": ""కళ|ాకా||లు""}"
te,whitespace_word,కోనిరోస్ట్రిస్,1,1,5,5,True,à°ķ|à±ĭà°¨|à°¿à°°|à±ĭà°¸|à±įà°Ł|à±įà°°|à°¿à°¸|à±į,క|నిర|స్ట్రి|స్,"{""42"": ""క|నిర|స్ట్రి|స్"", ""43"": ""క|నిర|స్ట|రిస్"", ""44"": ""క|నిర|స్ట|రి|స్"", ""45"": ""క|నిర|స|ట|రిస్"", ""46"": ""క|నిర|స|ట|రి|స్""}"
te,whitespace_word,"ఖరీదైనవి,",1,1,5,5,True,"à°ĸà°°|à±Ģà°¦|à±Īà°¨à°µ|à°¿,","ఖర|దైనవ|,","{""42"": ""ఖర|దైనవ|,"", ""43"": ""ఖర|దైనవి,"", ""44"": ""ఖర|దైనవి|,"", ""45"": ""ఖ||ద|నవి|,"", ""46"": ""ఖర|ద|నవి|,""}"
te,whitespace_word,"గడిచేసరికి,",1,1,5,5,True,"à°Ĺà°¡|à°¿à°ļ|à±ĩà°¸à°°|à°¿à°ķ|à°¿,","గడ|ి|చ|సరి|కి|,","{""42"": ""గడ|ి|చ|సరి|కి|,"", ""43"": ""గ|డి|చ|సరి|కి|,"", ""44"": ""గడి|చ|సరి|కి|,"", ""45"": ""గడి|చ|సరికి,"", ""46"": ""గడి|చ|సరి|కి,""}"
te,whitespace_word,గాలాపాగోస్‌కు,1,1,5,5,True,à°Ĺ|à°¾à°²|à°¾à°ª|à°¾à°Ĺ|à±ĭà°¸|à±į|âĢ|Į|à°ķ|à±ģ,గా|ాపా|||స|‌కు,"{""42"": ""గా|ాపా|||స|‌కు"", ""43"": ""గా|ా|ా|||స్‌క|"", ""44"": ""గాలా|ా|||స్‌క|"", ""45"": ""గా|ా|ా||స|‌క|"", ""46"": ""గాలాపా|||స|‌క|""}"
te,whitespace_word,"గుర్తుంచుకోండి,",1,1,5,5,True,"à°Ĺ|à±ģà°°|à±įà°¤|à±ģà°Ĥ|à°ļ|à±ģà°ķ|à±ĭà°Ĥ|à°¡|à°¿,","గ|ర|త|ంచ|క|ండి|,","{""42"": ""గ|ర|త|ంచ|క|ండి|,"", ""43"": ""గ|ర|తుంచ|కోండి|,"", ""44"": ""గ||ర|త|ంచ|క|ండి,"", ""45"": ""గ|ర|త|ంచ|క|ండి,"", ""46"": ""గ|ర|త|ంచ|కోండి,""}"
te,whitespace_word,"చూస్తు౦డగా,",1,1,5,5,True,"à°ļ|à±Ĥà°¸|à±įà°¤|à±ģ|à±¦|à°¡à°Ĺ|à°¾,","చ|స|త||డగా,","{""42"": ""చ|స|త||డగా,"", ""43"": ""చ|స|త|౦డగా,"", ""44"": ""చ|స|త||డగ|ా,"", ""45"": ""చ|స్త|౦డగ|ా,"", ""46"": ""చ|స్త||డగా,""}"
te,whitespace_word,"చేసుకున్నట్లయితే,",1,1,5,5,True,"à°ļ|à±ĩà°¸|à±ģà°ķ|à±ģà°¨|à±įà°¨à°Ł|à±įà°²à°¯|à°¿à°¤|à±ĩ,","చ|సుక|న్నట్లయి|త|,","{""42"": ""చ|సుక|న్నట్లయి|త|,"", ""43"": ""చ|సుక|న|నట్లయి|త|,"", ""44"": ""చ|సుక|న్నట|లయి|త|,"", ""45"": ""చ|సుక|న|నట|లయి|త|,"", ""46"": ""చ|స|క|న్నట్లయి|త|,""}"
te,whitespace_word,జీవనాగాములు,1,1,5,5,True,à°ľ|à±Ģà°µà°¨|à°¾à°Ĺ|à°¾à°®|à±ģà°²|à±ģ,జ||వనాగ|ా||లు,"{""42"": ""జ||వనాగ|ా||లు"", ""43"": ""జ||వనాగ|ామ|ల|"", ""44"": ""జ||వనా||ా||లు"", ""45"": ""జ||వనాగామ|లు"", ""46"": ""జ||వనా|ా||లు""}"
te,whitespace_word,జ్ఞానేంద్రియాలు,1,1,5,5,True,à°ľ|à±įà°ŀ|à°¾à°¨|à±ĩà°Ĥ|à°¦|à±įà°°|à°¿à°¯|à°¾à°²|à±ģ,జ||ఞాన|ంద|రి|యాల|,"{""42"": ""జ||ఞాన|ంద|రి|యాల|"", ""43"": ""జ||ఞాన|ంద|రియా||"", ""44"": ""జ||ఞా||ంద|రియాల|"", ""45"": ""జ||ఞా||ంద|రి|యాల|"", ""46"": ""జ||ఞాన|ంద|రియాల|""}"
te,whitespace_word,ట్రాన్స్నిస్ట్రియా,1,1,5,5,True,à°Ł|à±įà°°|à°¾à°¨|à±įà°¸|à±įà°¨|à°¿à°¸|à±įà°Ł|à±įà°°|à°¿à°¯|à°¾,ట|రాన|స్ని|స|ట|రి|యా,"{""42"": ""ట|రాన|స్ని|స|ట|రి|యా"", ""43"": ""ట|రాన|స్నిస|ట|రియా"", ""44"": ""ట|రా||స్నిస్ట|రి|యా"", ""45"": ""ట|రా||స్నిస|ట|రి|యా"", ""46"": ""ట|రాన|స్ని|స్ట|రి|యా""}"
te,whitespace_word,డాక్యుమెంట్‌లు,1,1,5,5,True,à°¡|à°¾à°ķ|à±įà°¯|à±ģà°®|à±Ĩà°Ĥ|à°Ł|à±į|âĢ|Į|à°²|à±ģ,డాక|య|మ|ంట|‌ల|,"{""42"": ""డాక|య|మ|ంట|‌ల|"", ""43"": ""డాక|యుమ|ంట|‌ల|"", ""44"": ""డా||యుమ|ంట|‌ల|"", ""45"": ""డా||య|మ|ంట|‌ల|"", ""46"": ""డా||య|మెంట|‌ల|""}"
te,whitespace_word,డొమినికానా),1,1,5,5,True,à°¡|à±Ĭà°®|à°¿à°¨|à°¿à°ķ|à°¾à°¨|à°¾),డ|మ||ని|కా|ా),"{""42"": ""డ|మ||ని|కా|ా)"", ""43"": ""డ|మిని|కా|ా)"", ""44"": ""డ|మి|నికా|ా)"", ""45"": ""డ|మి|ని|కా|ా)"", ""46"": ""డ|మి|నికానా)""}"
te,whitespace_word,తగాదాలు,1,1,5,5,True,à°¤à°Ĺ|à°¾à°¦|à°¾à°²|à±ģ,తగ|ాదా||,"{""42"": ""తగ|ాదా||"", ""43"": ""తగ|ా|ా||"", ""44"": ""తగ|ాదాల|"", ""45"": ""తగా|ా||"", ""46"": ""తగ|ా||ల|""}"
te,whitespace_word,"తాగారు,",1,1,5,5,True,"à°¤|à°¾à°Ĺ|à°¾à°°|à±ģ,","తాగార|,","{""42"": ""తాగార|,"", ""43"": ""తా|ా||,"", ""44"": ""తా|ార|,"", ""45"": ""తాగా||,"", ""46"": ""తా||ా||,""}"
te,whitespace_word,తీసుకోవాల్సిన,1,1,5,5,True,à°¤|à±Ģà°¸|à±ģà°ķ|à±ĭà°µ|à°¾à°²|à±įà°¸|à°¿à°¨,త|స|క|వాల|సిన,"{""42"": ""త|స|క|వాల|సిన"", ""43"": ""త|సుక|వాల|సిన"", ""44"": ""త|సుక|వాల|స||న"", ""45"": ""త|స|క|వాల|సి|న"", ""46"": ""త|సుక|వాల|సి|న""}"
te,whitespace_word,తెలియజేసినట్లు,1,1,5,5,True,à°¤|à±Ĩà°²|à°¿à°¯à°ľ|à±ĩà°¸|à°¿à°¨à°Ł|à±įà°²|à±ģ,త|లియజ|సి|నట్ల|,"{""42"": ""త|లియజ|సి|నట్ల|"", ""43"": ""త|లియజ|సి|నట||ల|"", ""44"": ""త|లియజ|సినట|ల|"", ""45"": ""త|లియజ||సి|నట్ల|"", ""46"": ""త|లియజ|సినట్ల|""}"
te,whitespace_word,దిగారు.,1,1,5,5,True,à°¦|à°¿à°Ĺ|à°¾à°°|à±ģ.,ది|గ|ా||.,"{""42"": ""ది|గ|ా||."", ""43"": ""ది|గా||."", ""44"": ""ద||గ|ా||."", ""45"": ""ది|గార|."", ""46"": ""ది|గ|ార|.""}"
te,whitespace_word,"ద్వారా.""""""",1,1,5,5,True,"à°¦|à±įà°µ|à°¾à°°|à°¾.|""|""|""","ద|వా|ా.""""|""","{""42"": ""ద|వా|ా.\""\""|\"""", ""43"": ""ద|వా|ా.\""|\""|\"""", ""44"": ""ద|వారా.\""|\""|\"""", ""45"": ""ద|వా|ా.\""|\""\"""", ""46"": ""ద|వారా.\""\""|\""""}"
te,whitespace_word,నడిపించగలిగాడు.,1,1,5,5,True,à°¨|à°¡|à°¿à°ª|à°¿à°Ĥ|à°ļà°Ĺà°²|à°¿à°Ĺ|à°¾à°¡|à±ģ.,నడిపి|ంచగలి|గాడ|.,"{""42"": ""నడిపి|ంచగలి|గాడ|."", ""43"": ""నడిపి|ంచగ|లి|గా||."", ""44"": ""నడి|పి|ంచగలి|గా||."", ""45"": ""నడిపి|ంచగలి|గా||."", ""46"": ""నడిపి|ంచగ|లి|గాడ|.""}"
te,whitespace_word,నియంత్రిస్తున్నారు.,1,1,5,5,True,à°¨|à°¿à°¯|à°Ĥà°¤|à±įà°°|à°¿à°¸|à±įà°¤|à±ģà°¨|à±įà°¨|à°¾à°°|à±ģ.,ని|యంత|రి|స|త|న్నార|.,"{""42"": ""ని|యంత|రి|స|త|న్నార|."", ""43"": ""ని|యంత|రిస|త|న|నార|."", ""44"": ""ని|యంత|రిస్త|న|నార|."", ""45"": ""ని|యంత|రిస్త|న్నార|."", ""46"": ""ని|యంత|రి|స్త|న్నార|.""}"
te,whitespace_word,నిర్మి౦చుకున్నారు.,1,1,5,5,True,à°¨|à°¿à°°|à±įà°®|à°¿|à±¦|à°ļ|à±ģà°ķ|à±ģà°¨|à±įà°¨|à°¾à°°|à±ģ.,ని|ర|మి|చ|క|న్నార|.,"{""42"": ""ని|ర|మి|చ|క|న్నార|."", ""43"": ""ని|ర|మి||చ|క|న్నార|."", ""44"": ""ని|ర|మి||చ|కున్నార|."", ""45"": ""ని|ర|మి|౦చ|క|న్నార|."", ""46"": ""ని|ర|మి౦చ|క|న్నార|.""}"
te,whitespace_word,నెథర్ల్యాండ్స్,1,1,5,5,True,à°¨|à±Ĩ|à°¥|à°°|à±įà°²|à±įà°¯|à°¾à°Ĥ|à°¡|à±įà°¸|à±į,న|థ|ర|ల్యాండ|స|,"{""42"": ""న|థ|ర|ల్యాండ|స|"", ""43"": ""న|థ|ర|ల|యా|డ|స్"", ""44"": ""న|థర|ల్యాండ|స్"", ""45"": ""న|థ|ర|ల|యాండ|స|"", ""46"": ""న|థ|ర|ల్యాండ|స్""}"
te,whitespace_word,పంచుకునే,1,1,5,5,True,à°ª|à°Ĥà°ļ|à±ģà°ķ|à±ģà°¨|à±ĩ,ప|చ||కునే,"{""42"": ""ప|చ||కునే"", ""43"": ""ప|చ||క|నే"", ""44"": ""పంచ||క|నే"", ""45"": ""పంచ||కునే"", ""46"": ""పంచ||కున|""}"
te,whitespace_word,పట్టేవి.,1,1,5,5,True,à°ªà°Ł|à±įà°Ł|à±ĩà°µ|à°¿.,ప||ట|వి.,"{""42"": ""ప||ట|వి."", ""43"": ""పట||ట|వి."", ""44"": ""పట్ట|వి."", ""45"": ""పట|ట|వి."", ""46"": ""పట|ట|వి|.""}"
te,whitespace_word,"పరిగణించబడుతుంది.""""""",1,1,5,5,True,"à°ªà°°|à°¿à°Ĺà°£|à°¿à°Ĥ|à°ļà°¬à°¡|à±ģà°¤|à±ģà°Ĥ|à°¦|à°¿.|""|""|""","ప|ి|గణి|ంచబడ|త|ంది.""""|""","{""42"": ""ప|ి|గణి|ంచబడ|త|ంది.\""\""|\"""", ""43"": ""పరి|గణి|ంచబడ|త|ంది.\""|\""|\"""", ""44"": ""పరి|గణి|ంచబడ|త|ంది.\""\""|\"""", ""45"": ""పర||గణి|ంచబడ|త|ంది.\""\""|\"""", ""46"": ""ప|ి|గణి|ంచబడ|త|ంది.\""|\""|\""""}"
te,whitespace_word,పరిగెత్తినప్పుడు,1,1,5,5,True,à°ªà°°|à°¿à°Ĺ|à±Ĩà°¤|à±įà°¤|à°¿à°¨à°ª|à±įà°ª|à±ģà°¡|à±ģ,పర||గ|త|తినప|ప|డు,"{""42"": ""పర||గ|త|తినప|ప|డు"", ""43"": ""ప|ి|గ|త|తి|నప|ప|డు"", ""44"": ""పరి|గ|త|తినప|ప|డు"", ""45"": ""పరి|గ|త|తి|నప|ప|డు"", ""46"": ""ప|ి|గ|త|తినప|ప|డు""}"
te,whitespace_word,పార్క్-అండ్-రైడ్,1,1,5,5,True,à°ª|à°¾à°°|à±įà°ķ|à±į-|à°ħ|à°Ĥà°¡|à±į-|à°°|à±Īà°¡|à±į,ప|||క్-|అండ|-|రైడ|,"{""42"": ""ప|||క్-|అండ|-|రైడ|"", ""43"": ""పా|||క|-|అండ|-|రైడ్"", ""44"": ""ప|||క్-|అండ|-|రైడ్"", ""45"": ""పా||క్-|అండ|-|రైడ|"", ""46"": ""పా||క|-|అండ|-|రైడ్""}"
te,whitespace_word,పాలియో౦టాలజిస్ట్లు,1,1,5,5,True,à°ª|à°¾à°²|à°¿à°¯|à±ĭ|à±¦|à°Ł|à°¾à°²à°ľ|à°¿à°¸|à±įà°Ł|à±įà°²|à±ģ,పా|ి|య||టాలజి|స|ట|ల|,"{""42"": ""పా|ి|య||టాలజి|స|ట|ల|"", ""43"": ""ప||ి|యో|టా|జి|స్ట|ల|"", ""44"": ""ప||ి|య||టాలజి|స్ట|ల|"", ""45"": ""ప||ి|య||టాలజి|స|ట్ల|"", ""46"": ""పా|ి|య||టాలజి|స్ట|ల|""}"
te,whitespace_word,పాలుపంచుకున్నందున,1,1,5,5,True,à°ª|à°¾à°²|à±ģà°ª|à°Ĥà°ļ|à±ģà°ķ|à±ģà°¨|à±įà°¨|à°Ĥà°¦|à±ģà°¨,పా||పంచ||క|న|నంద|న,"{""42"": ""పా||పంచ||క|న|నంద|న"", ""43"": ""పా||పంచ||క|న్నంద|న"", ""44"": ""పా||పంచ||కున|నంద|న"", ""45"": ""పా||పంచ||కున్నంద|న"", ""46"": ""పా||పంచ|క|న|నంద|న""}"
te,whitespace_word,పాల్గొనేందుకు,1,1,5,5,True,à°ª|à°¾à°²|à±įà°Ĺ|à±Ĭà°¨|à±ĩà°Ĥ|à°¦|à±ģà°ķ|à±ģ,పా||గొన|ంద|క|,"{""42"": ""పా||గొన|ంద|క|"", ""43"": ""ప|||గొన|ంద|క|"", ""44"": ""ప|||గొనేంద|క|"", ""45"": ""పా||గ|నేంద|కు"", ""46"": ""ప|||గొనేంద|కు""}"
te,whitespace_word,పాశ్చాత్త్యులు,1,1,5,5,True,à°ª|à°¾à°¶|à±įà°ļ|à°¾à°¤|à±įà°¤|à±įà°¯|à±ģà°²|à±ģ,పా||చాత|త|య|లు,"{""42"": ""పా||చాత|త|య|లు"", ""43"": ""పా|||చాత|త|య|లు"", ""44"": ""|ా||చా||త|య|లు"", ""45"": ""ప||||చాత|త|య|లు"", ""46"": ""ప||||చా||త|య|లు""}"
te,whitespace_word,ప్రచారాన్ని,1,1,5,5,True,à°ª|à±įà°°à°ļ|à°¾à°°|à°¾à°¨|à±įà°¨|à°¿,ప|రచారా||ని,"{""42"": ""ప|రచారా||ని"", ""43"": ""ప|రచ|ా|ా||ని"", ""44"": ""ప|రచా|ా||ని"", ""45"": ""ప్రచా|ా||ని"", ""46"": ""ప|రచా|ాన|ని""}"
te,whitespace_word,ప్రమాణాల,1,1,5,5,True,à°ª|à±įà°°à°®|à°¾à°£|à°¾à°²,ప|రమా|ా|,"{""42"": ""ప|రమా|ా|"", ""43"": ""ప|రమ||ా|"", ""44"": ""ప|రమా|ాల"", ""45"": ""ప|రమ||ాల"", ""46"": ""ప|రమాణాల""}"
te,whitespace_word,"ప్రయత్నిస్తాము""""",1,1,5,5,True,"à°ª|à±įà°°à°¯à°¤|à±įà°¨|à°¿à°¸|à±įà°¤|à°¾à°®|à±ģ""|""","ప|రయత|ని|స|తా||""""","{""42"": ""ప|రయత|ని|స|తా||\""\"""", ""43"": ""ప|రయత|నిస|తామ|\""|\"""", ""44"": ""ప|రయత|ని|స్తా||\""|\"""", ""45"": ""ప|రయత|ని|స్తామ|\""\"""", ""46"": ""ప|రయత|నిస్తా||\""\""""}"
te,whitespace_word,ప్రార౦భి౦చి౦ది.,1,1,5,5,True,à°ª|à±įà°°|à°¾à°°|à±¦|à°Ń|à°¿|à±¦|à°ļ|à°¿|à±¦|à°¦|à°¿.,ప|ర|||భి|చి||ది.,"{""42"": ""ప|ర|||భి|చి||ది."", ""43"": ""ప|రా||భి౦చి||ది."", ""44"": ""ప|రా||భి|చి||ది."", ""45"": ""ప|రా||భి|చి|౦ది|."", ""46"": ""ప|రా||భి|చి|౦ది.""}"
te,whitespace_word,ఫోటోగ్రాఫర్లు,1,1,5,5,True,à°«|à±ĭà°Ł|à±ĭà°Ĺ|à±įà°°|à°¾à°«à°°|à±įà°²|à±ģ,ఫ|ట|గ|రాఫర|లు,"{""42"": ""ఫ|ట|గ|రాఫర|లు"", ""43"": ""ఫ|టోగ|రా|ర|లు"", ""44"": ""ఫ|ట|గ|రా|ర|లు"", ""45"": ""ఫ|టోగ|రా|ర|ల|"", ""46"": ""ఫ|ట|గ|రాఫర|ల|""}"
te,whitespace_word,ఫ్లాగ్‌స్టాఫ్‌లో,1,1,5,5,True,à°«|à±įà°²|à°¾à°Ĺ|à±į|âĢ|Į|à°¸|à±įà°Ł|à°¾à°«|à±į|âĢ|Į|à°²|à±ĭ,ఫ|లాగ|‌స్టాఫ|‌ల|,"{""42"": ""ఫ|లాగ|‌స్టాఫ|‌ల|"", ""43"": ""ఫ|లాగ|‌స్టా||‌ల|"", ""44"": ""ఫ|లా||‌స|టా||‌ల|"", ""45"": ""ఫ|లా||‌స్టా||‌ల|"", ""46"": ""ఫ|లాగ||‌స|టాఫ|‌ల|""}"
te,whitespace_word,బంధించారు.,1,1,5,5,True,à°¬|à°Ĥà°§|à°¿à°Ĥ|à°ļ|à°¾à°°|à±ģ.,బంధ|ి|ంచార|.,"{""42"": ""బంధ|ి|ంచార|."", ""43"": ""బ|ంధ|ి|ంచార|."", ""44"": ""బంధి|ంచార|."", ""45"": ""బ|ధ|ి|ంచార|."", ""46"": ""బంధ|||ంచార|.""}"
te,whitespace_word,"బవేరియాలో,",1,1,5,5,True,"à°¬|à°µ|à±ĩà°°|à°¿à°¯|à°¾à°²|à±ĭ,","బవ|రి|యాల|,","{""42"": ""బవ|రి|యాల|,"", ""43"": ""బ||రి|యా||,"", ""44"": ""బ|వ|రి|యాల|,"", ""45"": ""బవ|రి|యా||,"", ""46"": ""బవ|రియాల|,""}"
te,whitespace_word,"బాక్టీరియా,",1,1,5,5,True,"à°¬|à°¾à°ķ|à±įà°Ł|à±Ģà°°|à°¿à°¯|à°¾,","బాక|టీరి|యా,","{""42"": ""బాక|టీరి|యా,"", ""43"": ""బ|ా||టీరి|యా,"", ""44"": ""బా||టీరియా,"", ""45"": ""బా||ట|రియా,"", ""46"": ""బాక|టీరియా,""}"
te,whitespace_word,బాధితుల్లో,1,1,5,5,True,à°¬|à°¾à°§|à°¿à°¤|à±ģà°²|à±įà°²|à±ĭ,బ|ా||ి|త|ల్ల|,"{""42"": ""బ|ా||ి|త|ల్ల|"", ""43"": ""బా||ి|త|ల్ల|"", ""44"": ""బాధి|త|ల|ల|"", ""45"": ""బా|ి|త|ల|ల|"", ""46"": ""బా||ి|త|ల|ల|""}"
te,whitespace_word,"బెదిరిస్తుండగా,",1,1,5,5,True,"à°¬|à±Ĩà°¦|à°¿à°°|à°¿à°¸|à±įà°¤|à±ģà°Ĥ|à°¡à°Ĺ|à°¾,","బ|ది|రి|స్త|ండగా,","{""42"": ""బ|ది|రి|స్త|ండగా,"", ""43"": ""బ||ది|రి|స్త|ండగా,"", ""44"": ""బ||ది|రి|స్త|ండగ|ా,"", ""45"": ""బ||దిరి|స్త|ండగా,"", ""46"": ""బ|దిరి|స్త|ండగా,""}"
te,whitespace_word,"మరి౦తమ౦ది,",1,1,5,5,True,"à°®à°°|à°¿|à±¦|à°¤à°®|à±¦|à°¦|à°¿,","మ|ి||తమ|ది|,","{""42"": ""మ|ి||తమ|ది|,"", ""43"": ""మ|ి||తమ|ది,"", ""44"": ""మ||||తమ|ది,"", ""45"": ""మరి||తమ|ది,"", ""46"": ""మరి|౦తమ|ది|,""}"
te,whitespace_word,మలేరియాలను,1,1,5,5,True,à°®à°²|à±ĩà°°|à°¿à°¯|à°¾à°²à°¨|à±ģ,మల|రియాలన|,"{""42"": ""మల|రియాలన|"", ""43"": ""మల|రియా|న|"", ""44"": ""మ||రియాలన|"", ""45"": ""మ||రియా|న|"", ""46"": ""మల|రి|యాలన|""}"
te,whitespace_word,మళ్లింపు,1,1,5,5,True,à°®|à°³|à±įà°²|à°¿à°Ĥ|à°ª|à±ģ,మళ్లి|ంప|,"{""42"": ""మళ్లి|ంప|"", ""43"": ""మ||లి|ంప|"", ""44"": ""మ|||లి|ంప|"", ""45"": ""మళ||లి|ంప|"", ""46"": ""మళ|లి|ంప|""}"
te,whitespace_word,మసాచుసెట్స్,1,1,5,5,True,à°®|à°¸|à°¾à°ļ|à±ģà°¸|à±Ĩà°Ł|à±įà°¸|à±į,మసా||స|ట|స|,"{""42"": ""మసా||స|ట|స|"", ""43"": ""మ|ా||సెట్స|"", ""44"": ""మస|||సెట్స|"", ""45"": ""మ||||స|ట్స|"", ""46"": ""మసా||స|ట్స|""}"
te,whitespace_word,మాట్లాడడానికి,1,1,5,5,True,à°®|à°¾à°Ł|à±įà°²|à°¾à°¡à°¡|à°¾à°¨|à°¿à°ķ|à°¿,మ|||లా|డాని|కి,"{""42"": ""మ|||లా|డాని|కి"", ""43"": ""మా||లాడడా|ి|కి"", ""44"": ""మా||లాడడాని|కి"", ""45"": ""మాట|లాడడా|ి|కి"", ""46"": ""మా||లా|డా|ి|కి""}"
te,whitespace_word,మార్కింగ్,1,1,5,5,True,à°®|à°¾à°°|à±įà°ķ|à°¿à°Ĥ|à°Ĺ|à±į,మా||కి|ంగ|,"{""42"": ""మా||కి|ంగ|"", ""43"": ""మా||కింగ|"", ""44"": ""మార|కింగ|"", ""45"": ""మ|||కి|ంగ|"", ""46"": ""మ|||కింగ|""}"
te,whitespace_word,మార్కెట్లపై,1,1,5,5,True,à°®|à°¾à°°|à±įà°ķ|à±Ĩà°Ł|à±įà°²à°ª|à±Ī,మార|క|ట్లప|,"{""42"": ""మార|క|ట్లప|"", ""43"": ""మ|||క|ట్లప|"", ""44"": ""మా||కెట్లప|"", ""45"": ""మ|||కెట్లప|"", ""46"": ""మా||క|ట్లప|""}"
te,whitespace_word,మార్చింది.,1,1,5,5,True,à°®|à°¾à°°|à±įà°ļ|à°¿à°Ĥ|à°¦|à°¿.,మ||||చి|ంది.,"{""42"": ""మ||||చి|ంది."", ""43"": ""మా||చింది."", ""44"": ""మ|||చింది|."", ""45"": ""మ|||చి|ంది."", ""46"": ""మా||చి|ంది.""}"
te,whitespace_word,మార్చుకోండి.,1,1,5,5,True,à°®|à°¾à°°|à±įà°ļ|à±ģà°ķ|à±ĭà°Ĥ|à°¡|à°¿.,మా||చ|క|ండి.,"{""42"": ""మా||చ|క|ండి."", ""43"": ""మా||చ|క|ండి|."", ""44"": ""మా||చుక|ండి|."", ""45"": ""మ|||చుక|ండి|."", ""46"": ""మ|||చుక|ండి.""}"
te,whitespace_word,మిత్రదేశాలదక్షిణ,1,1,5,5,True,à°®|à°¿à°¤|à±įà°°à°¦|à±ĩà°¶|à°¾à°²|à°¦à°ķ|à±įà°·|à°¿à°£,మి|త|రద|శాలదక|షిణ,"{""42"": ""మి|త|రద|శాలదక|షిణ"", ""43"": ""మి|త|రద|శా|దక|షి|ణ"", ""44"": ""మ||త|రద|శాలదక|షి|ణ"", ""45"": ""మి|||రద|శాలదక|షి|ణ"", ""46"": ""మి|త|రద|శాలదక|షి|ణ""}"
te,whitespace_word,మినహాయింపును,1,1,5,5,True,à°®|à°¿à°¨à°¹|à°¾à°¯|à°¿à°Ĥ|à°ª|à±ģà°¨|à±ģ,మి|నహా|ి|ంప|ను,"{""42"": ""మి|నహా|ి|ంప|ను"", ""43"": ""మి|నహా|ి|ంప|న|"", ""44"": ""మి|నహాయి|ంప|న|"", ""45"": ""మ||నహా|ి|ంప|ను"", ""46"": ""మ||నహ|ా|ి|ంప|ను""}"
te,whitespace_word,మూసివేసినట్లు,1,1,5,5,True,à°®|à±Ĥà°¸|à°¿à°µ|à±ĩà°¸|à°¿à°¨à°Ł|à±įà°²|à±ģ,మ|సి|వ|సినట్ల|,"{""42"": ""మ|సి|వ|సినట్ల|"", ""43"": ""మ|సివ|సి|నట్ల|"", ""44"": ""మ|సి|వ|సి|నట|ల|"", ""45"": ""మ|సివ|సినట|్ల|"", ""46"": ""మ|సి|వ|సి|నట్ల|""}"
te,whitespace_word,మెరుగుపరుచుకోవడానికి,1,1,5,5,True,à°®|à±Ĩà°°|à±ģà°Ĺ|à±ģà°ªà°°|à±ģà°ļ|à±ģà°ķ|à±ĭà°µà°¡|à°¾à°¨|à°¿à°ķ|à°¿,మ|ర|గ|పర|చుక|వడా|ి|కి,"{""42"": ""మ|ర|గ|పర|చుక|వడా|ి|కి"", ""43"": ""మ|ర|గుపర|చుకోవడాని|కి"", ""44"": ""మ|ర|గుపర|చుక|వడా|ి|కి"", ""45"": ""మ|ర|గుపర|చ|క|వడా|ి|కి"", ""46"": ""మ|ర|గుపర|చుక|వడాని|కి""}"
te,whitespace_word,"వచ్చింది.""""""""""""""",1,1,5,5,True,"à°µà°ļ|à±įà°ļ|à°¿à°Ĥ|à°¦|à°¿.|""|""|""|""|""|""|""","వచ|చి|ంది.""""""|""|""|""|""","{""42"": ""వచ|చి|ంది.\""\""\""|\""|\""|\""|\"""", ""43"": ""వచ|చి|ంది.\""\""|\""|\""|\""|\""|\"""", ""44"": ""వచ|చి|ంది.\""|\""\""|\""|\""|\""|\"""", ""45"": ""వ||చి|ంది.\""|\""|\""|\""|\""|\""|\"""", ""46"": ""వచ|చి|ంది|.\""\""|\""|\""|\""|\""|\""""}"
